customer_id,name,age,gender,employment_status,income,credit_score,region
9574,Ethan Lucas,43,Female,Student,114073,636,Kisumu
9575,John Wright,39,Female,Self-employed,274628,554,Thika
9576,Zachary Allen,43,Male,Self-employed,316771,440,Nakuru
9577,Samuel Herrera,29,Female,Unemployed,312577,350,Nairobi
9578,Ethan Gates,49,Male,Student,308830,421,Eldoret
9579,Michael Collins,30,Female,Employed,85582,807,Kisumu
9580,Jamie Murphy,28,Female,Employed,71792,794,Nairobi
9581,Kevin Larsen,37,Male,Unemployed,165628,728,Nairobi
9582,Rachel Butler,48,Female,Student,334190,680,Nakuru
9583,Michael Solis,48,Male,Unemployed,92447,827,Eldoret
9584,Miguel Hurst,44,Female,Employed,279564,461,Eldoret
9585,Aaron Baker Jr.,51,Female,Unemployed,290314,333,Eldoret
9586,Matthew Cook,62,Female,Student,138906,554,Nakuru
9587,Glenn Collier,34,Male,Self-employed,265117,804,Thika
9588,Dr. Terry Bond,25,Female,Student,338093,817,Thika
9589,John Rogers,36,Female,Student,336108,338,Kisumu
9590,Mark Wolf,40,Male,Employed,241766,361,Nakuru
9591,Jennifer Fleming,43,Male,Self-employed,212389,365,Eldoret
9592,Connor Tanner,48,Female,Self-employed,285815,541,Kisumu
9593,Bryan Freeman,51,Female,Self-employed,138167,446,Nakuru
9594,Ian Adams,21,Male,Self-employed,349104,455,Kisumu
9595,Nicole Andrews,40,Female,Employed,249110,352,Kisumu
9596,Jose Collins,49,Female,Unemployed,285929,510,Nakuru
9597,Caleb Bennett,38,Male,Student,221052,658,Nakuru
9598,Mr. Adam Bowen,37,Female,Student,314676,443,Eldoret
9599,Amy Hansen,48,Male,Self-employed,334632,413,Nakuru
9600,Jerry Mendez,43,Male,Student,272715,802,Eldoret
9601,Brian Drake,57,Female,Self-employed,156258,319,Nairobi
9602,Amanda Quinn,21,Male,Self-employed,40141,610,Mombasa
9603,Sarah Moore,24,Male,Employed,349505,662,Kisumu
9604,Kyle Brown,52,Female,Employed,70328,795,Nairobi
9605,David Sims,67,Female,Student,155859,351,Nakuru
9606,Andrew Solis,68,Male,Self-employed,341024,363,Eldoret
9607,Amber Thomas,49,Female,Student,334447,363,Mombasa
9608,Victoria Hill,28,Female,Student,164880,732,Kisumu
9609,Regina Kirby,40,Male,Student,127893,838,Nairobi
9610,Jacqueline English DVM,60,Male,Employed,244460,417,Eldoret
9611,James Taylor,26,Male,Student,72091,655,Kisumu
9612,Vincent Coleman,39,Female,Student,332957,718,Mombasa
9613,Craig Patterson,53,Male,Employed,28042,475,Mombasa
9614,Bradley Steele,54,Male,Student,276653,453,Nairobi
9615,Ashley Nichols,56,Male,Unemployed,194983,710,Thika
9616,Michele Williams,21,Female,Student,237251,769,Eldoret
9617,Martha Arnold,49,Female,Employed,57680,585,Nakuru
9618,Lisa Martin,30,Male,Self-employed,320745,754,Eldoret
9619,Stephanie Nichols,58,Male,Unemployed,212139,633,Eldoret
9620,Fernando Banks,24,Male,Unemployed,198738,490,Thika
9621,Brittany Oconnor,63,Female,Self-employed,256636,839,Nairobi
9622,Mark Cervantes,41,Male,Student,295643,443,Eldoret
9623,Kimberly Fischer,64,Male,Employed,204271,344,Kisumu
9624,Johnny Diaz,49,Female,Self-employed,121085,598,Nairobi
9625,Joseph Huber,63,Male,Unemployed,45272,354,Nakuru
9626,Sean Weber,50,Female,Self-employed,103292,464,Eldoret
9627,Jenna Pham,23,Female,Self-employed,170035,311,Nakuru
9628,Jeremy Downs,23,Female,Self-employed,96845,378,Nairobi
9629,Brandi Stanton,36,Male,Unemployed,203327,715,Thika
9630,Felicia Smith,35,Male,Student,244688,456,Thika
9631,Joseph Leach,22,Male,Self-employed,161069,627,Thika
9632,Joshua Benson,25,Female,Self-employed,268570,829,Kisumu
9633,Jeffrey Harmon,32,Male,Student,173732,440,Kisumu
9634,James Jackson,31,Male,Self-employed,184996,443,Eldoret
9635,Karina Kramer,68,Male,Unemployed,67257,707,Nairobi
9636,Brian Baker,40,Female,Self-employed,256350,475,Kisumu
9637,Teresa Richard,31,Female,Self-employed,120513,326,Kisumu
9638,Dustin Smith,38,Female,Self-employed,134934,697,Mombasa
9639,Amanda Bautista,30,Female,Unemployed,283764,599,Nairobi
9640,Robert Edwards,39,Male,Self-employed,215216,824,Kisumu
9641,Jose Griffin,56,Male,Self-employed,39164,455,Nakuru
9642,Steven Davis DVM,55,Male,Student,191852,370,Eldoret
9643,Cheryl Gill,50,Male,Unemployed,54263,666,Kisumu
9644,Andrew Clark,60,Male,Self-employed,244798,825,Thika
9645,Katie Lee,38,Male,Unemployed,284642,432,Nairobi
9646,Russell Burton,38,Male,Student,201853,512,Eldoret
9647,Jennifer Jones,37,Male,Student,251058,500,Eldoret
9648,Daniel Oconnell,59,Female,Student,107450,807,Eldoret
9649,Kara Reed,49,Male,Unemployed,318425,452,Nakuru
9650,Rachel Hoover,40,Male,Employed,340526,489,Nairobi
9651,Chelsea Allen,56,Female,Unemployed,317019,785,Eldoret
9652,Daniel Jennings,26,Male,Employed,223985,338,Kisumu
9653,Lisa Phillips MD,28,Male,Employed,248608,711,Kisumu
9654,John Ball,24,Female,Employed,208416,500,Kisumu
9655,Kelly Walker,28,Male,Student,122863,658,Nakuru
9656,Mr. David Brown,24,Female,Self-employed,119606,464,Nairobi
9657,Darrell Lambert,38,Male,Student,119117,464,Kisumu
9658,Jennifer Jackson,50,Female,Employed,50026,587,Nairobi
9659,Aaron Robinson,66,Female,Student,89214,364,Mombasa
9660,Kathy Williams,33,Male,Employed,331540,365,Eldoret
9661,John Hopkins,44,Male,Self-employed,305300,333,Kisumu
9662,Deborah Vega,55,Male,Employed,258558,489,Kisumu
9663,Patrick Kelley,35,Female,Self-employed,160854,726,Thika
9664,Tiffany Duncan,59,Female,Employed,42277,469,Thika
9665,Nicholas Jensen,56,Male,Student,238429,493,Eldoret
9666,Jay Doyle,50,Female,Student,291822,821,Eldoret
9667,Duane Hayes,60,Female,Unemployed,51928,543,Nairobi
9668,Michael Young,43,Female,Unemployed,247729,372,Nairobi
9669,Jeanne Levine,47,Female,Unemployed,33174,412,Kisumu
9670,Luke Reilly,52,Male,Employed,89562,356,Nakuru
9671,Shannon Branch,65,Female,Unemployed,161872,494,Thika
9672,Matthew Elliott,60,Male,Unemployed,282593,501,Nakuru
9673,Rachael Mckinney,41,Male,Employed,53953,779,Kisumu
9674,John Wilson,37,Female,Employed,172475,393,Kisumu
9675,Rodney Baker,63,Female,Employed,25372,475,Nairobi
9676,Shannon Roberson,27,Male,Student,167223,654,Nairobi
9677,Cory Kirby,39,Male,Employed,157216,744,Kisumu
9678,Jason Banks IV,33,Female,Self-employed,104368,791,Kisumu
9679,Derrick Richardson,37,Male,Self-employed,182163,610,Kisumu
9680,Jordan Guzman,34,Male,Employed,290048,492,Nairobi
9681,Mary Mendez,33,Female,Unemployed,23839,473,Nairobi
9682,Paul Ayala,45,Female,Self-employed,251928,803,Kisumu
9683,Robert Lowe,23,Female,Self-employed,309711,679,Eldoret
9684,Patrick Lucero,24,Female,Student,107089,822,Nakuru
9685,David Reynolds,31,Male,Student,38245,629,Nairobi
9686,Ryan Walker,39,Male,Unemployed,61060,399,Nairobi
9687,Dawn Hayes,34,Female,Unemployed,184369,753,Kisumu
9688,Kelly Fowler,22,Male,Unemployed,242906,325,Kisumu
9689,Stacie Acosta,45,Female,Employed,323452,681,Mombasa
9690,Kevin Wilson,56,Female,Self-employed,262103,501,Nairobi
9691,Amber Torres,51,Female,Unemployed,192625,785,Nakuru
9692,Kevin Ward,63,Male,Student,218521,649,Nakuru
9693,Shannon Adkins,51,Male,Employed,165252,647,Eldoret
9694,Sandra Barajas,36,Female,Employed,255044,727,Nakuru
9695,Jacob Proctor,53,Male,Student,323888,782,Kisumu
9696,Laura Obrien,47,Female,Student,196181,678,Kisumu
9697,Steven Jones,58,Male,Self-employed,125863,358,Thika
9698,Sabrina Brown,53,Male,Employed,330013,325,Nairobi
9699,Jeremy Dixon,24,Female,Self-employed,58908,488,Kisumu
9700,Brooke Holder,44,Female,Unemployed,207318,772,Kisumu
9701,Dustin Smith,43,Female,Student,131378,606,Eldoret
9702,Kirsten Duarte,42,Female,Employed,202465,805,Mombasa
9703,Sharon Anderson,23,Female,Unemployed,190227,840,Kisumu
9704,Justin Carter,37,Male,Employed,196794,720,Thika
9705,Andrew Moore,26,Male,Self-employed,37910,373,Eldoret
9706,Tim Holloway,60,Male,Unemployed,197531,710,Nairobi
9707,Diana Gilmore,67,Female,Unemployed,216834,310,Thika
9708,Melinda Dickson,65,Male,Student,301873,829,Mombasa
9709,Karen Ramirez,50,Male,Student,62026,389,Eldoret
9710,Barry Bradley,35,Male,Unemployed,196014,473,Mombasa
9711,Heather Hancock,40,Male,Unemployed,29732,552,Eldoret
9712,Jeffrey Duke,43,Male,Student,174626,530,Eldoret
9713,Joshua Schultz,53,Female,Employed,298837,423,Mombasa
9714,Stacy Bailey,60,Male,Unemployed,152098,458,Kisumu
9715,Nicholas White,56,Male,Employed,203070,822,Mombasa
9716,Nicole Mcintyre,39,Female,Unemployed,90051,573,Nairobi
9717,Melvin Graves,26,Female,Self-employed,190167,404,Nakuru
9718,Sharon Branch,35,Male,Unemployed,97216,423,Eldoret
9719,Jonathan Wall,59,Male,Self-employed,203721,386,Nairobi
9720,Karen Jackson,61,Male,Self-employed,33799,812,Nairobi
9721,Alicia Ramos,29,Female,Student,206935,520,Nairobi
9722,Andrew Buckley,66,Female,Unemployed,239815,349,Eldoret
9723,John Moore,69,Female,Self-employed,152918,757,Eldoret
9724,Yesenia Mercer,41,Female,Self-employed,282207,320,Nakuru
9725,Michael Barker,54,Female,Employed,59631,667,Nairobi
9726,Mrs. Julie Taylor,66,Male,Self-employed,20648,769,Mombasa
9727,Caleb Gonzalez,57,Male,Unemployed,307309,569,Thika
9728,Nicole Watson,44,Male,Employed,269954,565,Kisumu
9729,Glenda Bradley,66,Male,Student,162516,822,Thika
9730,Michael Anderson,49,Female,Unemployed,260540,397,Nairobi
9731,Heather Taylor,65,Male,Student,345381,482,Thika
9732,Julian Levy,42,Male,Unemployed,288723,369,Mombasa
9733,Kathryn Carroll,29,Female,Student,236454,337,Eldoret
9734,Pamela Welch,64,Male,Unemployed,204932,632,Nairobi
9735,Matthew James,47,Male,Student,150482,372,Nakuru
9736,Kimberly Medina,54,Female,Student,340014,322,Nakuru
9737,Robin Mora,64,Female,Employed,30831,735,Mombasa
9738,Kelly Rivas,34,Male,Unemployed,145642,793,Nairobi
9739,Stephen Silva,23,Female,Self-employed,158345,505,Thika
9740,Lisa King,21,Male,Student,59379,828,Thika
9741,Michael Haynes,30,Male,Employed,345518,363,Kisumu
9742,Christopher Waters,21,Male,Unemployed,240804,790,Eldoret
9743,David Walker,58,Female,Unemployed,35614,324,Nairobi
9744,Nancy Sullivan,39,Female,Student,154653,828,Eldoret
9745,Heather Turner,24,Female,Employed,169627,723,Nakuru
9746,Kimberly Smith,61,Male,Employed,84030,616,Thika
9747,Teresa Jones,68,Male,Employed,278103,471,Thika
9748,Robert Welch,58,Male,Student,223934,452,Kisumu
9749,Franklin Bell,58,Male,Employed,62406,558,Kisumu
9750,Jessica Yang,57,Female,Self-employed,207597,544,Thika
9751,Justin Marshall,21,Male,Employed,323259,355,Nairobi
9752,Katherine Cortez,31,Male,Unemployed,278095,587,Kisumu
9753,Julia Adams,41,Female,Self-employed,305797,634,Eldoret
9754,Amy Lynn,29,Male,Unemployed,314996,361,Thika
9755,Brian Olsen,43,Male,Employed,189313,665,Kisumu
9756,Rick Martinez,67,Female,Student,70120,443,Nairobi
9757,Michael Stokes,60,Male,Employed,148293,619,Nairobi
9758,Anthony Lawson,56,Female,Student,275531,479,Nakuru
9759,Karen Gutierrez,26,Female,Student,48291,763,Mombasa
9760,Brian Lopez,68,Male,Unemployed,154723,359,Nakuru
9761,Brenda Black,66,Male,Unemployed,127515,363,Nakuru
9762,Crystal Reynolds,35,Male,Self-employed,323305,701,Nairobi
9763,Elizabeth Hernandez,27,Female,Student,115089,827,Mombasa
9764,Justin Walters,52,Male,Self-employed,349628,698,Eldoret
9765,James Williams,48,Male,Self-employed,274883,769,Eldoret
9766,Hunter Williams,64,Male,Employed,225287,833,Thika
9767,Lucas Hanson,37,Female,Student,21448,657,Eldoret
9768,April Brown,67,Male,Student,204378,530,Mombasa
9769,Arthur Rios,39,Male,Self-employed,111000,406,Thika
9770,Brian Garcia,68,Male,Unemployed,334877,804,Kisumu
9771,Gary Clark,69,Male,Student,309678,804,Thika
9772,Debbie Kirby,25,Female,Student,144194,578,Kisumu
9773,David Palmer,21,Male,Self-employed,248090,632,Kisumu
9774,Thomas Stein,61,Male,Employed,294489,757,Thika
9775,Amanda Johnson,23,Female,Employed,139032,540,Thika
9776,Sheila Fitzgerald,67,Female,Student,290844,638,Mombasa
9777,Amber Le,56,Female,Self-employed,124414,363,Thika
9778,Robert Ramos,47,Female,Employed,182696,517,Nakuru
9779,Donald Williams,25,Female,Unemployed,207765,602,Kisumu
9780,Jermaine Moore,63,Male,Student,61420,323,Thika
9781,Jonathan Simmons MD,68,Male,Employed,330976,619,Eldoret
9782,Robert Clay,43,Male,Student,149789,725,Nairobi
9783,Brandon Long,44,Female,Unemployed,290676,479,Mombasa
9784,Derek Cooper,23,Male,Student,170680,476,Nairobi
9785,Christina Rodriguez,25,Male,Unemployed,340549,661,Nakuru
9786,Felicia Gonzales,38,Male,Student,45543,581,Kisumu
9787,Kayla Andrews,43,Male,Employed,191379,404,Nakuru
9788,Cheryl Cook,25,Male,Employed,139471,337,Eldoret
9789,Jeffrey Douglas,47,Female,Student,91558,355,Nairobi
9790,Debra Hess,35,Female,Student,245605,651,Mombasa
9791,Jeremy Daniels,39,Female,Employed,197924,747,Kisumu
9792,Elijah Bruce,23,Male,Unemployed,62443,377,Thika
9793,Gregory Humphrey,42,Female,Employed,125470,346,Mombasa
9794,Diane Gonzalez,57,Male,Unemployed,323440,376,Nakuru
9795,Julian Knight,47,Female,Self-employed,293181,673,Thika
9796,Michael Gonzalez,21,Female,Student,89152,726,Eldoret
9797,Michael Maldonado,54,Male,Unemployed,291987,473,Mombasa
9798,Margaret Gonzalez,46,Female,Unemployed,320996,777,Eldoret
9799,Christy Robinson,50,Female,Self-employed,182491,606,Thika
9800,Courtney Johnson,32,Male,Unemployed,254828,756,Kisumu
9801,Terri Jones MD,58,Female,Unemployed,219418,758,Kisumu
9802,William Stanley,39,Male,Employed,222762,316,Nakuru
9803,Meghan Allison,48,Female,Self-employed,130214,349,Thika
9804,Sean Smith,52,Female,Student,218701,619,Thika
9805,Jeffrey Rodriguez,55,Male,Student,157984,813,Eldoret
9806,Colleen Esparza,64,Female,Self-employed,252198,507,Nairobi
9807,Nicholas Wright,65,Female,Self-employed,196395,492,Thika
9808,Yolanda Murphy,48,Male,Unemployed,83904,593,Nairobi
9809,Jason Riley,59,Male,Self-employed,256251,455,Thika
9810,Jessica Rojas,42,Male,Unemployed,175228,810,Thika
9811,Brooke Travis,67,Male,Self-employed,250051,382,Eldoret
9812,Jessica Garcia,31,Female,Student,239311,761,Eldoret
9813,Sherri Miller,21,Male,Employed,139881,585,Eldoret
9814,Melissa Scott,33,Male,Self-employed,257734,704,Eldoret
9815,Zachary Schultz,38,Female,Unemployed,294961,351,Nakuru
9816,Clifford Beltran,51,Male,Employed,148903,710,Kisumu
9817,Emily Jones,30,Female,Student,103888,663,Nakuru
9818,Carol Adkins,63,Female,Unemployed,322160,453,Thika
9819,Eileen Elliott,58,Male,Student,43285,415,Kisumu
9820,Michael Dennis,52,Male,Employed,280673,780,Eldoret
9821,Devin Hammond,39,Male,Self-employed,174119,616,Eldoret
9822,Kayla Montgomery,60,Female,Student,159749,671,Kisumu
9823,Adam Luna,22,Male,Self-employed,130002,839,Nairobi
9824,Kevin Spence,36,Male,Unemployed,91552,490,Mombasa
9825,Rita Castillo,36,Male,Self-employed,108703,599,Eldoret
9826,Jacqueline Price,65,Female,Unemployed,77261,396,Kisumu
9827,Sandra Watson,41,Male,Student,45961,526,Eldoret
9828,Steven Dyer,59,Female,Employed,157048,456,Kisumu
9829,Adrian Thompson,31,Female,Student,231754,489,Thika
9830,Julie Smith,47,Male,Student,270740,749,Eldoret
9831,Nicole Chambers,44,Female,Self-employed,65794,645,Thika
9832,Ian Compton,33,Female,Unemployed,159780,580,Kisumu
9833,Susan Stephenson,69,Male,Student,79123,483,Nairobi
9834,Jeffrey Stafford,57,Female,Student,206545,316,Nakuru
9835,Kenneth Choi,53,Male,Employed,141599,338,Nakuru
9836,Paul Butler,24,Male,Self-employed,77323,508,Nakuru
9837,David Anderson,24,Female,Student,162346,603,Kisumu
9838,Alex Prince,62,Female,Unemployed,56498,687,Mombasa
9839,Heather Jensen,53,Female,Student,274076,641,Nakuru
9840,Timothy Gutierrez,59,Female,Unemployed,271187,485,Kisumu
9841,Tammy Anderson,68,Male,Student,156001,323,Eldoret
9842,Sheri Bell,32,Male,Unemployed,111863,794,Mombasa
9843,Gregory Roy,58,Male,Employed,208697,376,Nakuru
9844,Joseph Lynch,50,Male,Employed,277703,385,Kisumu
9845,Danielle Weaver,47,Male,Student,35354,376,Nakuru
9846,Emily Ward,55,Male,Student,283750,591,Nakuru
9847,Arthur Young,38,Male,Student,212944,786,Eldoret
9848,Jacqueline Brown,54,Female,Student,258373,493,Kisumu
9849,John Sweeney,41,Female,Employed,38106,804,Kisumu
9850,Tabitha Jacobs,32,Male,Unemployed,35536,790,Nairobi
9851,Jessica Cox,41,Male,Unemployed,250890,517,Eldoret
9852,Courtney Smith,40,Female,Unemployed,235526,739,Nakuru
9853,Dr. Jason Watts,34,Female,Self-employed,319535,585,Nairobi
9854,Danielle Rogers,40,Female,Self-employed,344816,715,Nairobi
9855,Adam Jackson,53,Female,Self-employed,213095,578,Mombasa
9856,Kaitlyn Russell,29,Male,Student,347499,500,Thika
9857,Stephen Williamson,62,Female,Employed,153849,472,Eldoret
9858,Derrick Pearson,48,Male,Student,177623,645,Nakuru
9859,Angela Fisher,50,Female,Student,339098,584,Eldoret
9860,Sarah Baird,25,Female,Student,89708,615,Nairobi
9861,Frederick Anderson,58,Male,Unemployed,86028,696,Nairobi
9862,Gregory Riley,50,Male,Self-employed,47189,572,Mombasa
9863,Heather Foster,53,Female,Unemployed,324537,341,Eldoret
9864,Lisa Stephens,60,Male,Student,171234,419,Eldoret
9865,Olivia Durham,40,Male,Student,325293,763,Nairobi
9866,Jose Roberts,61,Male,Employed,302516,452,Eldoret
9867,Tara Mcclain,63,Male,Unemployed,142726,517,Nairobi
9868,Katie Moore,23,Female,Employed,265634,462,Eldoret
9869,John Evans,57,Female,Unemployed,72612,527,Nakuru
9870,Morgan Gonzalez,64,Female,Unemployed,244287,675,Kisumu
9871,Jeremiah Hoffman,44,Male,Employed,284122,413,Thika
9872,Bradley Patel,48,Male,Unemployed,265795,575,Nakuru
9873,Stephanie Long,56,Male,Student,174809,582,Mombasa
9874,Michael Burgess,63,Female,Self-employed,258636,384,Nairobi
9875,Kevin Dunlap,46,Female,Unemployed,189946,665,Mombasa
9876,Taylor Porter,64,Female,Employed,344259,761,Kisumu
9877,Anita Vazquez,33,Male,Self-employed,234271,699,Nairobi
9878,Connie Diaz,57,Male,Employed,340777,583,Nakuru
9879,Mark Smith,65,Male,Student,92154,736,Eldoret
9880,Kimberly Morton,39,Female,Self-employed,45730,813,Nakuru
9881,Cheryl Craig,59,Female,Student,49247,498,Nakuru
9882,David Schroeder,22,Female,Student,70355,370,Eldoret
9883,Christina Olson,34,Male,Unemployed,292177,604,Kisumu
9884,Sarah Lucero,23,Female,Unemployed,259721,770,Thika
9885,Rachel Wilson,31,Female,Student,145656,630,Thika
9886,Mary Nichols,56,Male,Student,213322,595,Thika
9887,Lauren Garcia,39,Male,Unemployed,231650,398,Kisumu
9888,Debbie Thompson,30,Female,Employed,25051,560,Eldoret
9889,Matthew Mckinney,68,Male,Employed,288142,359,Nakuru
9890,Miss Patricia Miller MD,55,Female,Employed,329814,317,Mombasa
9891,Laura Clark,60,Male,Employed,266468,736,Mombasa
9892,Morgan Grant,43,Female,Employed,96591,746,Nakuru
9893,Charles Gonzalez,41,Female,Self-employed,26717,561,Kisumu
9894,Carrie Moran,68,Female,Self-employed,244484,811,Nairobi
9895,Savannah Holloway,63,Male,Self-employed,60100,513,Kisumu
9896,Daniel Peterson,22,Female,Student,27307,722,Mombasa
9897,Lisa Simmons,66,Male,Student,347596,613,Thika
9898,Nicholas Miller,23,Male,Unemployed,200898,686,Nakuru
9899,Daniel Schroeder,48,Female,Unemployed,83771,536,Nakuru
9900,Dale Hall,69,Male,Student,302342,524,Nairobi
9901,Vernon Spencer,45,Female,Employed,280259,726,Nakuru
9902,Julie Hernandez,59,Female,Employed,210803,393,Mombasa
9903,Keith Davis,24,Female,Unemployed,313845,727,Eldoret
9904,Jessica Sullivan,59,Female,Employed,130741,761,Nakuru
9905,Sylvia Martinez,46,Female,Student,277922,810,Thika
9906,Denise Archer,50,Female,Self-employed,343956,530,Nakuru
9907,Shannon Cowan,37,Female,Employed,130191,759,Kisumu
9908,Alicia Thompson,54,Female,Unemployed,328389,365,Eldoret
9909,Sean Johnson,25,Female,Unemployed,214330,788,Nairobi
9910,Bradley Navarro,65,Male,Self-employed,230593,360,Kisumu
9911,Tammy Knight,39,Female,Unemployed,130948,382,Mombasa
9912,Cody Stanley,24,Female,Unemployed,47695,719,Eldoret
9913,Michelle Collins,28,Female,Unemployed,191019,625,Nakuru
9914,Amy Klein,39,Male,Employed,219472,510,Mombasa
9915,Charles Coleman,37,Female,Student,171483,685,Kisumu
9916,Paul Gibson,24,Female,Self-employed,194206,440,Nairobi
9917,Yvonne Duke,28,Female,Unemployed,21339,687,Kisumu
9918,David Higgins,43,Male,Self-employed,130807,785,Mombasa
9919,Brenda Evans,64,Female,Unemployed,74882,302,Nairobi
9920,William Price,63,Male,Unemployed,154158,613,Kisumu
9921,Jason Mcdonald,65,Female,Employed,24151,636,Thika
9922,David Banks,61,Male,Self-employed,61608,752,Nakuru
9923,Kenneth Williams,62,Female,Student,340308,364,Nakuru
9924,Zachary Wise,50,Female,Student,234652,785,Kisumu
9925,Brent Davis,23,Female,Student,92181,549,Eldoret
9926,Dr. Ryan Harrell,49,Male,Employed,65677,518,Kisumu
9927,Daniel Perez,48,Male,Unemployed,262381,849,Eldoret
9928,Dawn Jones,41,Male,Self-employed,123158,841,Eldoret
9929,Paula Williams,37,Female,Student,148000,367,Nakuru
9930,Jacob Wolf,46,Female,Unemployed,291369,305,Kisumu
9931,Jermaine Smith,22,Female,Student,28025,652,Nairobi
9932,Jennifer Mosley,21,Male,Self-employed,284835,469,Thika
9933,Jennifer Black DDS,43,Female,Employed,137793,786,Mombasa
9934,Andrew Levy,35,Female,Employed,345283,487,Eldoret
9935,Steven Russell,68,Female,Employed,340079,801,Mombasa
9936,Peter Hayes,50,Male,Unemployed,126963,369,Thika
9937,Lindsay Armstrong,41,Female,Unemployed,195947,827,Mombasa
9938,Jimmy Howe,53,Male,Unemployed,123212,537,Kisumu
9939,Mrs. Chelsea Long,45,Female,Employed,290459,476,Nakuru
9940,Miss Brandi Barrett MD,29,Male,Student,75021,447,Mombasa
9941,Elizabeth Williams,31,Male,Student,34761,409,Thika
9942,Marissa Smith,67,Female,Employed,79234,681,Nairobi
9943,Joshua Wheeler,38,Male,Self-employed,93017,471,Mombasa
9944,Jordan Price,55,Female,Unemployed,270776,749,Kisumu
9945,Kelly Hicks,62,Female,Unemployed,165488,331,Eldoret
9946,Sean Williams,68,Female,Employed,237183,455,Kisumu
9947,Garrett Moore,50,Female,Student,269351,640,Mombasa
9948,Joanne Williams,69,Female,Self-employed,314930,711,Thika
9949,Christopher Kennedy,41,Female,Employed,306479,370,Mombasa
9950,Shawn Jarvis,62,Female,Employed,125642,759,Nakuru
9951,Donald Torres,30,Female,Student,305451,333,Nairobi
9952,Victoria Pena,56,Female,Unemployed,307945,530,Nairobi
9953,Christopher Riddle,29,Male,Self-employed,73744,402,Nairobi
9954,Brian Brown,28,Male,Self-employed,94251,658,Mombasa
9955,Jacob Hill,57,Male,Student,116285,833,Thika
9956,Melissa Smith,55,Male,Self-employed,346506,629,Eldoret
9957,Gary Gallagher,45,Female,Employed,72076,443,Nakuru
9958,Ryan Fischer,59,Female,Student,35017,470,Mombasa
9959,Edward Moore,39,Female,Employed,282399,431,Eldoret
9960,Jeffrey Garcia,44,Male,Self-employed,199663,549,Nakuru
9961,Sarah Harris,50,Female,Employed,211767,660,Eldoret
9962,Dr. Kimberly Martinez,45,Female,Self-employed,25909,528,Mombasa
9963,Jeffrey West,24,Male,Employed,164422,559,Nakuru
9964,Eugene Ali,69,Male,Student,225233,715,Kisumu
9965,Cynthia Rios,25,Male,Employed,277177,622,Mombasa
9966,Ashley Freeman,40,Female,Student,344764,325,Mombasa
9967,Lance Hernandez,34,Female,Student,276522,373,Kisumu
9968,Thomas Johnson,61,Female,Unemployed,77956,467,Kisumu
9969,Richard Johnson,59,Female,Employed,128792,433,Kisumu
9970,Sarah Welch,34,Male,Employed,190913,380,Mombasa
9971,Michael Lowery,23,Male,Unemployed,259645,802,Nairobi
9972,Jeffrey Williams,29,Female,Employed,56174,351,Kisumu
9973,Nichole Patel,35,Female,Student,76895,312,Eldoret
9974,Samantha Gross,67,Female,Unemployed,132112,604,Mombasa
9975,Rebecca Wright,51,Female,Unemployed,53514,364,Mombasa
9976,Diana Hunter,46,Male,Unemployed,346645,613,Nakuru
9977,Thomas Ortiz,66,Female,Employed,34729,550,Nairobi
9978,Marcus Adams,66,Male,Student,277976,626,Nakuru
9979,Kimberly Hunt,56,Female,Student,257322,747,Eldoret
9980,Grace Green,57,Female,Self-employed,216644,357,Kisumu
9981,Lucas Ford,34,Male,Employed,197677,767,Thika
9982,Kimberly Church DDS,61,Male,Unemployed,59363,531,Kisumu
9983,Tracy Dunn,55,Female,Employed,294709,378,Thika
9984,Lindsey Morris,62,Female,Self-employed,154624,543,Kisumu
9985,Krista Sharp,22,Male,Self-employed,57423,834,Kisumu
9986,Philip Holt,69,Male,Employed,213606,353,Thika
9987,Joshua Fowler,57,Female,Student,43430,575,Nairobi
9988,Katherine Krueger,24,Male,Employed,267113,737,Thika
9989,Hayden Castillo,21,Male,Self-employed,328399,671,Nairobi
9990,Ashley Wu,69,Female,Employed,44100,389,Thika
9991,Kendra White,22,Male,Student,309303,709,Nairobi
9992,Stephen Hanson,35,Female,Self-employed,234407,318,Eldoret
9993,Evelyn Gonzales,51,Female,Unemployed,267631,331,Eldoret
9994,Thomas Baird,39,Male,Student,95871,594,Thika
9995,Christina Fuller,51,Male,Unemployed,233603,368,Mombasa
9996,Jermaine Allen,24,Male,Unemployed,130711,787,Nairobi
9997,Zachary Maxwell,67,Male,Unemployed,345606,723,Thika
9998,Michael Howell,67,Male,Student,318847,817,Nairobi
9999,Michael Lynch,25,Male,Student,281991,346,Thika
10000,Mrs. Kathleen Hensley,39,Male,Employed,77392,844,Mombasa
10001,Gerald Leblanc,41,Male,Student,273344,522,Thika
10002,Christopher Vega,60,Male,Self-employed,42310,621,Eldoret
10003,Catherine Kelley,23,Male,Unemployed,169610,388,Eldoret
10004,Destiny Mills,44,Male,Unemployed,196009,667,Eldoret
10005,Patricia Freeman,30,Male,Self-employed,74589,575,Nakuru
10006,Craig White,59,Female,Unemployed,317152,849,Thika
10007,Jenna Mclean,68,Male,Unemployed,98833,763,Nairobi
10008,Jason Skinner,62,Male,Employed,121355,583,Kisumu
10009,Samantha Howard,54,Female,Student,276335,656,Kisumu
10010,Jennifer Lutz,58,Male,Student,104371,432,Thika
10011,Christopher Nguyen,44,Female,Student,265639,678,Thika
